time, value,qaqc_flag_id,cdec_code,analyte_name,unit_name
08/24/2022 21:30,108.02,,TRB,Turbidity,NTU
08/24/2022 21:45,110.93,,TRB,Turbidity,NTU
08/24/2022 22:00,124.38,,TRB,Turbidity,NTU
08/24/2022 22:15,127.26,,TRB,Turbidity,NTU
08/24/2022 22:30,168.42,,TRB,Turbidity,NTU
08/24/2022 22:45,185.24,,TRB,Turbidity,NTU
08/24/2022 23:00,169.02,,TRB,Turbidity,NTU
08/24/2022 23:15,169.22,,TRB,Turbidity,NTU
08/24/2022 23:30,179.07,,TRB,Turbidity,NTU
08/24/2022 23:45,170.84,,TRB,Turbidity,NTU
08/25/2022 00:00,142.79,,TRB,Turbidity,NTU
08/25/2022 00:15,130.73,,TRB,Turbidity,NTU
08/25/2022 00:30,124.57,,TRB,Turbidity,NTU
08/25/2022 00:45,115.3,,TRB,Turbidity,NTU
08/25/2022 01:00,103.07,,TRB,Turbidity,NTU
08/25/2022 01:15,97.67,,TRB,Turbidity,NTU
08/25/2022 01:30,93.92,,TRB,Turbidity,NTU
08/25/2022 01:45,91,,TRB,Turbidity,NTU
08/25/2022 02:00,72.94,,TRB,Turbidity,NTU
08/25/2022 02:15,65.11,,TRB,Turbidity,NTU
08/25/2022 02:30,65.34,,TRB,Turbidity,NTU
08/25/2022 02:45,65.65,,TRB,Turbidity,NTU
08/25/2022 03:00,76.28,,TRB,Turbidity,NTU
08/25/2022 03:15,90.18,,TRB,Turbidity,NTU
08/25/2022 03:30,99.48,,TRB,Turbidity,NTU
08/25/2022 03:45,106.64,,TRB,Turbidity,NTU
08/25/2022 04:00,104.6,,TRB,Turbidity,NTU
08/25/2022 04:15,95.68,,TRB,Turbidity,NTU
08/25/2022 04:30,86.98,,TRB,Turbidity,NTU
08/25/2022 04:45,79.8,,TRB,Turbidity,NTU
08/25/2022 05:00,74.44,,TRB,Turbidity,NTU
08/25/2022 05:15,63.37,,TRB,Turbidity,NTU
08/25/2022 05:30,56.39,,TRB,Turbidity,NTU
08/25/2022 05:45,62.47,,TRB,Turbidity,NTU
08/25/2022 06:00,47.19,,TRB,Turbidity,NTU
08/25/2022 06:15,43.02,,TRB,Turbidity,NTU
08/25/2022 06:30,37.7,,TRB,Turbidity,NTU
08/25/2022 06:45,34.92,,TRB,Turbidity,NTU
08/25/2022 07:00,35.05,,TRB,Turbidity,NTU
08/25/2022 07:15,31.35,,TRB,Turbidity,NTU
08/25/2022 07:30,28.88,,TRB,Turbidity,NTU
08/25/2022 07:45,28.04,,TRB,Turbidity,NTU
08/25/2022 08:00,25.58,,TRB,Turbidity,NTU
08/25/2022 08:15,24.56,,TRB,Turbidity,NTU
08/25/2022 08:30,27.3,,TRB,Turbidity,NTU
08/25/2022 08:45,25.1,,TRB,Turbidity,NTU
08/25/2022 09:00,28.04,,TRB,Turbidity,NTU
08/25/2022 09:15,24.79,,TRB,Turbidity,NTU
08/25/2022 09:30,30.5,,TRB,Turbidity,NTU
08/25/2022 09:45,20.9,,TRB,Turbidity,NTU
08/25/2022 10:00,27.48,,TRB,Turbidity,NTU
08/25/2022 10:15,51.67,,TRB,Turbidity,NTU
08/25/2022 10:30,417.54,,TRB,Turbidity,NTU
08/25/2022 10:45,577.64,,TRB,Turbidity,NTU
08/25/2022 11:00,382.68,,TRB,Turbidity,NTU
08/25/2022 11:15,393.46,,TRB,Turbidity,NTU
08/25/2022 11:30,375.95,,TRB,Turbidity,NTU
08/25/2022 11:45,317.37,,TRB,Turbidity,NTU
08/25/2022 12:00,271.38,,TRB,Turbidity,NTU
08/25/2022 12:15,252,,TRB,Turbidity,NTU
08/25/2022 12:30,232.36,,TRB,Turbidity,NTU
08/25/2022 12:45,200.33,,TRB,Turbidity,NTU
08/25/2022 13:00,165.12,,TRB,Turbidity,NTU
08/25/2022 13:15,163.92,,TRB,Turbidity,NTU
08/25/2022 13:30,154.52,,TRB,Turbidity,NTU
08/25/2022 13:45,175.36,,TRB,Turbidity,NTU
08/25/2022 14:00,173.41,,TRB,Turbidity,NTU
08/25/2022 14:15,169.53,,TRB,Turbidity,NTU
08/25/2022 14:30,159.01,,TRB,Turbidity,NTU
08/25/2022 14:45,146.99,,TRB,Turbidity,NTU
08/25/2022 15:00,150.07,,TRB,Turbidity,NTU
08/25/2022 15:15,151.44,,TRB,Turbidity,NTU
08/25/2022 15:30,136.55,,TRB,Turbidity,NTU
08/25/2022 15:45,116.41,,TRB,Turbidity,NTU
08/25/2022 16:00,89.5,,TRB,Turbidity,NTU
08/25/2022 16:15,64.62,,TRB,Turbidity,NTU
08/25/2022 16:30,60.25,,TRB,Turbidity,NTU
08/25/2022 16:45,73.76,,TRB,Turbidity,NTU
08/25/2022 17:00,70.83,,TRB,Turbidity,NTU
08/25/2022 17:15,75.21,,TRB,Turbidity,NTU
08/25/2022 17:30,71.17,,TRB,Turbidity,NTU
08/25/2022 17:45,66.99,,TRB,Turbidity,NTU
08/25/2022 18:00,59.63,,TRB,Turbidity,NTU
08/25/2022 18:15,55.48,,TRB,Turbidity,NTU
08/25/2022 18:30,49.97,,TRB,Turbidity,NTU
08/25/2022 18:45,45.18,,TRB,Turbidity,NTU
08/25/2022 19:00,41.91,,TRB,Turbidity,NTU
08/25/2022 19:15,36.22,,TRB,Turbidity,NTU
08/25/2022 19:30,32.96,,TRB,Turbidity,NTU
08/25/2022 19:45,29.81,,TRB,Turbidity,NTU
08/25/2022 20:00,26.08,,TRB,Turbidity,NTU
08/25/2022 20:15,25.61,,TRB,Turbidity,NTU
08/25/2022 20:30,24.72,,TRB,Turbidity,NTU
08/25/2022 20:45,23.43,,TRB,Turbidity,NTU
08/25/2022 21:00,85.94,,TRB,Turbidity,NTU
08/25/2022 21:15,138.16,,TRB,Turbidity,NTU
08/25/2022 21:30,122.02,,TRB,Turbidity,NTU
08/25/2022 21:45,102.58,,TRB,Turbidity,NTU
08/25/2022 22:00,106.83,,TRB,Turbidity,NTU
08/25/2022 22:15,133.11,,TRB,Turbidity,NTU
08/25/2022 22:30,156.63,,TRB,Turbidity,NTU
08/25/2022 22:45,176.85,,TRB,Turbidity,NTU
08/25/2022 23:00,195.14,,TRB,Turbidity,NTU
08/25/2022 23:15,208.09,,TRB,Turbidity,NTU
08/25/2022 23:30,224.57,,TRB,Turbidity,NTU
08/25/2022 23:45,224.09,,TRB,Turbidity,NTU
08/26/2022 00:00,239.8,,TRB,Turbidity,NTU
08/26/2022 00:15,252.16,,TRB,Turbidity,NTU
08/26/2022 00:30,209.15,,TRB,Turbidity,NTU
08/26/2022 00:45,180.46,,TRB,Turbidity,NTU
08/26/2022 01:00,173.77,,TRB,Turbidity,NTU
08/26/2022 01:15,164.98,,TRB,Turbidity,NTU
08/26/2022 01:30,177.72,,TRB,Turbidity,NTU
08/26/2022 01:45,168.65,,TRB,Turbidity,NTU
08/26/2022 02:00,171.33,,TRB,Turbidity,NTU
08/26/2022 02:15,152.35,,TRB,Turbidity,NTU
08/26/2022 02:30,126.99,,TRB,Turbidity,NTU
08/26/2022 02:45,92.1,,TRB,Turbidity,NTU
08/26/2022 03:00,75.68,,TRB,Turbidity,NTU
08/26/2022 03:15,88.09,,TRB,Turbidity,NTU
08/26/2022 03:30,108.38,,TRB,Turbidity,NTU
08/26/2022 03:45,121.65,,TRB,Turbidity,NTU
08/26/2022 04:00,153.56,,TRB,Turbidity,NTU
08/26/2022 04:15,163.73,,TRB,Turbidity,NTU
08/26/2022 04:30,172.14,,TRB,Turbidity,NTU
08/26/2022 04:45,145.45,,TRB,Turbidity,NTU
08/26/2022 05:00,128.76,,TRB,Turbidity,NTU
08/26/2022 05:15,114.29,,TRB,Turbidity,NTU
08/26/2022 05:30,99.2,,TRB,Turbidity,NTU
08/26/2022 05:45,82.96,,TRB,Turbidity,NTU
08/26/2022 06:00,72.77,,TRB,Turbidity,NTU
08/26/2022 06:15,64.48,,TRB,Turbidity,NTU
08/26/2022 06:30,57.62,,TRB,Turbidity,NTU
08/26/2022 06:45,52.15,,TRB,Turbidity,NTU
08/26/2022 07:00,47.99,,TRB,Turbidity,NTU
08/26/2022 07:15,43.77,,TRB,Turbidity,NTU
08/26/2022 07:30,39.76,,TRB,Turbidity,NTU
08/26/2022 07:45,36.39,,TRB,Turbidity,NTU
08/26/2022 08:00,34.97,,TRB,Turbidity,NTU
08/26/2022 08:15,34.52,,TRB,Turbidity,NTU
08/26/2022 08:30,35.37,,TRB,Turbidity,NTU
08/26/2022 08:45,47.68,,TRB,Turbidity,NTU
08/26/2022 09:00,43.11,,TRB,Turbidity,NTU
08/26/2022 09:15,38.75,,TRB,Turbidity,NTU
08/26/2022 09:30,45.77,,TRB,Turbidity,NTU
08/26/2022 09:45,69.9,,TRB,Turbidity,NTU
08/26/2022 10:00,26.22,,TRB,Turbidity,NTU
08/26/2022 10:15,49.83,,TRB,Turbidity,NTU
08/26/2022 10:30,19.4,,TRB,Turbidity,NTU
08/26/2022 10:45,22.5,,TRB,Turbidity,NTU
08/26/2022 11:00,56.41,,TRB,Turbidity,NTU
08/26/2022 11:15,268.35,,TRB,Turbidity,NTU
08/26/2022 11:30,263.43,,TRB,Turbidity,NTU
08/26/2022 11:45,187.85,,TRB,Turbidity,NTU
08/26/2022 12:00,136.4,,TRB,Turbidity,NTU
08/26/2022 12:15,121.92,,TRB,Turbidity,NTU
08/26/2022 12:30,109.52,,TRB,Turbidity,NTU
08/26/2022 12:45,98.31,,TRB,Turbidity,NTU
08/26/2022 13:00,85.35,,TRB,Turbidity,NTU
08/26/2022 13:15,84.51,,TRB,Turbidity,NTU
08/26/2022 13:30,76.25,,TRB,Turbidity,NTU
08/26/2022 13:45,71.09,,TRB,Turbidity,NTU
08/26/2022 14:00,62.79,,TRB,Turbidity,NTU
08/26/2022 14:15,60.33,,TRB,Turbidity,NTU
08/26/2022 14:30,67.46,,TRB,Turbidity,NTU
08/26/2022 14:45,67.02,,TRB,Turbidity,NTU
08/26/2022 15:00,63.76,,TRB,Turbidity,NTU
08/26/2022 15:15,65.17,,TRB,Turbidity,NTU
08/26/2022 15:30,62.2,,TRB,Turbidity,NTU
08/26/2022 15:45,62.2,,TRB,Turbidity,NTU
08/26/2022 16:00,60.12,,TRB,Turbidity,NTU
08/26/2022 16:15,57.61,,TRB,Turbidity,NTU
08/26/2022 16:30,50.42,,TRB,Turbidity,NTU
08/26/2022 16:45,53.26,,TRB,Turbidity,NTU
08/26/2022 17:00,51.14,,TRB,Turbidity,NTU
08/26/2022 17:15,52.15,,TRB,Turbidity,NTU
08/26/2022 17:30,52.17,,TRB,Turbidity,NTU
08/26/2022 17:45,60.02,,TRB,Turbidity,NTU
08/26/2022 18:00,61.72,,TRB,Turbidity,NTU
08/26/2022 18:15,59.1,,TRB,Turbidity,NTU
08/26/2022 18:30,56.08,,TRB,Turbidity,NTU
08/26/2022 18:45,51.39,,TRB,Turbidity,NTU
08/26/2022 19:00,48.04,,TRB,Turbidity,NTU
08/26/2022 19:15,46.49,,TRB,Turbidity,NTU
08/26/2022 19:30,40.61,,TRB,Turbidity,NTU
08/26/2022 19:45,35.26,,TRB,Turbidity,NTU
08/26/2022 20:00,31.05,,TRB,Turbidity,NTU
08/26/2022 20:15,28.2,,TRB,Turbidity,NTU
08/26/2022 20:30,24.93,,TRB,Turbidity,NTU
08/26/2022 20:45,24,,TRB,Turbidity,NTU
08/26/2022 21:00,23.6,,TRB,Turbidity,NTU
08/26/2022 21:15,27.46,,TRB,Turbidity,NTU
08/26/2022 21:30,95.96,,TRB,Turbidity,NTU
08/26/2022 21:45,105.09,,TRB,Turbidity,NTU
08/26/2022 22:00,112.9,,TRB,Turbidity,NTU
08/26/2022 22:15,156.56,,TRB,Turbidity,NTU
08/26/2022 22:30,153.13,,TRB,Turbidity,NTU
08/26/2022 22:45,128.08,,TRB,Turbidity,NTU
08/26/2022 23:00,116.69,,TRB,Turbidity,NTU
08/26/2022 23:15,131.9,,TRB,Turbidity,NTU
08/26/2022 23:30,150.16,,TRB,Turbidity,NTU
08/26/2022 23:45,125.22,,TRB,Turbidity,NTU
08/27/2022 00:00,155.63,,TRB,Turbidity,NTU
08/27/2022 00:15,182.95,,TRB,Turbidity,NTU
08/27/2022 00:30,161.62,,TRB,Turbidity,NTU
08/27/2022 00:45,194.58,,TRB,Turbidity,NTU
08/27/2022 01:00,159.18,,TRB,Turbidity,NTU
08/27/2022 01:15,144.34,,TRB,Turbidity,NTU
08/27/2022 01:30,133,,TRB,Turbidity,NTU
08/27/2022 01:45,130.63,,TRB,Turbidity,NTU
08/27/2022 02:00,121.42,,TRB,Turbidity,NTU
08/27/2022 02:15,123.68,,TRB,Turbidity,NTU
08/27/2022 02:30,117.23,,TRB,Turbidity,NTU
08/27/2022 02:45,121.5,,TRB,Turbidity,NTU
08/27/2022 03:00,104.71,,TRB,Turbidity,NTU
08/27/2022 03:15,90.03,,TRB,Turbidity,NTU
08/27/2022 03:30,74.58,,TRB,Turbidity,NTU
08/27/2022 03:45,67.88,,TRB,Turbidity,NTU
08/27/2022 04:00,74.46,,TRB,Turbidity,NTU
08/27/2022 04:15,79.5,,TRB,Turbidity,NTU
08/27/2022 04:30,96.08,,TRB,Turbidity,NTU
08/27/2022 04:45,104.5,,TRB,Turbidity,NTU
08/27/2022 05:00,119.2,,TRB,Turbidity,NTU
08/27/2022 05:15,120.28,,TRB,Turbidity,NTU
08/27/2022 05:30,111.96,,TRB,Turbidity,NTU
08/27/2022 05:45,103.16,,TRB,Turbidity,NTU
08/27/2022 06:00,97.3,,TRB,Turbidity,NTU
08/27/2022 06:15,83.27,,TRB,Turbidity,NTU
08/27/2022 06:30,72.68,,TRB,Turbidity,NTU
08/27/2022 06:45,63.95,,TRB,Turbidity,NTU
08/27/2022 07:00,56.51,,TRB,Turbidity,NTU
08/27/2022 07:15,51.11,,TRB,Turbidity,NTU
08/27/2022 07:30,45.41,,TRB,Turbidity,NTU
08/27/2022 07:45,40.98,,TRB,Turbidity,NTU
08/27/2022 08:00,37.42,,TRB,Turbidity,NTU
08/27/2022 08:15,35.07,,TRB,Turbidity,NTU
08/27/2022 08:30,32.3,,TRB,Turbidity,NTU
08/27/2022 08:45,29.24,,TRB,Turbidity,NTU
08/27/2022 09:00,27.01,,TRB,Turbidity,NTU
08/27/2022 09:15,25.49,,TRB,Turbidity,NTU
08/27/2022 09:30,24.48,,TRB,Turbidity,NTU
08/27/2022 09:45,23.63,,TRB,Turbidity,NTU
08/27/2022 10:00,25.99,,TRB,Turbidity,NTU
08/27/2022 10:15,23.5,,TRB,Turbidity,NTU
08/27/2022 10:30,22.48,,TRB,Turbidity,NTU
08/27/2022 10:45,19.05,,TRB,Turbidity,NTU
08/27/2022 11:00,21.67,,TRB,Turbidity,NTU
08/27/2022 11:15,36.69,,TRB,Turbidity,NTU
08/27/2022 11:30,291.39,,TRB,Turbidity,NTU
08/27/2022 11:45,285.46,,TRB,Turbidity,NTU
08/27/2022 12:00,258.51,,TRB,Turbidity,NTU
08/27/2022 12:15,209.18,,TRB,Turbidity,NTU
08/27/2022 12:30,168.91,,TRB,Turbidity,NTU
08/27/2022 12:45,150.76,,TRB,Turbidity,NTU
08/27/2022 13:00,147.89,,TRB,Turbidity,NTU
08/27/2022 13:15,144.28,,TRB,Turbidity,NTU
08/27/2022 13:30,127.12,,TRB,Turbidity,NTU
08/27/2022 13:45,122.26,,TRB,Turbidity,NTU
08/27/2022 14:00,120.21,,TRB,Turbidity,NTU
08/27/2022 14:15,123.94,,TRB,Turbidity,NTU
08/27/2022 14:30,120.91,,TRB,Turbidity,NTU
08/27/2022 14:45,120.52,,TRB,Turbidity,NTU
08/27/2022 15:00,121.29,,TRB,Turbidity,NTU
08/27/2022 15:15,109.74,,TRB,Turbidity,NTU
08/27/2022 15:30,122.21,,TRB,Turbidity,NTU
08/27/2022 15:45,115.99,,TRB,Turbidity,NTU
08/27/2022 16:00,114.66,,TRB,Turbidity,NTU
08/27/2022 16:15,114.36,,TRB,Turbidity,NTU
08/27/2022 16:30,107.52,,TRB,Turbidity,NTU
08/27/2022 16:45,83.93,,TRB,Turbidity,NTU
08/27/2022 17:00,66.92,,TRB,Turbidity,NTU
08/27/2022 17:15,58.52,,TRB,Turbidity,NTU
08/27/2022 17:30,64.59,,TRB,Turbidity,NTU
08/27/2022 17:45,61.65,,TRB,Turbidity,NTU
08/27/2022 18:00,69.11,,TRB,Turbidity,NTU
08/27/2022 18:15,78.15,,TRB,Turbidity,NTU
08/27/2022 18:30,75.33,,TRB,Turbidity,NTU
08/27/2022 18:45,74.84,,TRB,Turbidity,NTU
08/27/2022 19:00,69.66,,TRB,Turbidity,NTU
08/27/2022 19:15,63.33,,TRB,Turbidity,NTU
08/27/2022 19:30,55.25,,TRB,Turbidity,NTU
08/27/2022 19:45,48.55,,TRB,Turbidity,NTU
08/27/2022 20:00,41.71,,TRB,Turbidity,NTU
08/27/2022 20:15,36.88,,TRB,Turbidity,NTU
08/27/2022 20:30,30.9,,TRB,Turbidity,NTU
08/27/2022 20:45,26.99,,TRB,Turbidity,NTU
08/27/2022 21:00,24.95,,TRB,Turbidity,NTU
08/27/2022 21:15,22.59,,TRB,Turbidity,NTU
08/27/2022 21:30,20.54,,TRB,Turbidity,NTU
08/27/2022 21:45,19.81,,TRB,Turbidity,NTU
08/27/2022 22:00,19.28,,TRB,Turbidity,NTU
08/27/2022 22:15,22.66,,TRB,Turbidity,NTU
08/27/2022 22:30,84.38,,TRB,Turbidity,NTU
08/27/2022 22:45,152.91,,TRB,Turbidity,NTU
08/27/2022 23:00,182.09,,TRB,Turbidity,NTU
08/27/2022 23:15,169.91,,TRB,Turbidity,NTU
08/27/2022 23:30,171.12,,TRB,Turbidity,NTU
08/27/2022 23:45,214.62,,TRB,Turbidity,NTU
08/28/2022 00:00,256.8,,TRB,Turbidity,NTU
08/28/2022 00:15,268.46,,TRB,Turbidity,NTU
08/28/2022 00:30,264.64,,TRB,Turbidity,NTU
08/28/2022 00:45,276.74,,TRB,Turbidity,NTU
08/28/2022 01:00,292.34,,TRB,Turbidity,NTU
08/28/2022 01:15,283.09,,TRB,Turbidity,NTU
08/28/2022 01:30,261.74,,TRB,Turbidity,NTU
08/28/2022 01:45,227.59,,TRB,Turbidity,NTU
08/28/2022 02:00,233.44,,TRB,Turbidity,NTU
08/28/2022 02:15,214.47,,TRB,Turbidity,NTU
08/28/2022 02:30,214.63,,TRB,Turbidity,NTU
08/28/2022 02:45,196.22,,TRB,Turbidity,NTU
08/28/2022 03:00,205.08,,TRB,Turbidity,NTU
08/28/2022 03:15,189.95,,TRB,Turbidity,NTU
08/28/2022 03:30,198.9,,TRB,Turbidity,NTU
08/28/2022 03:45,186.41,,TRB,Turbidity,NTU
08/28/2022 04:00,158.61,,TRB,Turbidity,NTU
08/28/2022 04:15,109.43,,TRB,Turbidity,NTU
08/28/2022 04:30,98.5,,TRB,Turbidity,NTU
08/28/2022 04:45,113.8,,TRB,Turbidity,NTU
08/28/2022 05:00,125.19,,TRB,Turbidity,NTU
08/28/2022 05:15,143.56,,TRB,Turbidity,NTU
08/28/2022 05:30,145.91,,TRB,Turbidity,NTU
08/28/2022 05:45,157.68,,TRB,Turbidity,NTU
08/28/2022 06:00,142.25,,TRB,Turbidity,NTU
08/28/2022 06:15,125.57,,TRB,Turbidity,NTU
08/28/2022 06:30,111.28,,TRB,Turbidity,NTU
08/28/2022 06:45,98.15,,TRB,Turbidity,NTU
08/28/2022 07:00,86.04,,TRB,Turbidity,NTU
08/28/2022 07:15,79.21,,TRB,Turbidity,NTU
08/28/2022 07:30,69.34,,TRB,Turbidity,NTU
08/28/2022 07:45,62.8,,TRB,Turbidity,NTU
08/28/2022 08:00,55.86,,TRB,Turbidity,NTU
08/28/2022 08:15,50.46,,TRB,Turbidity,NTU
08/28/2022 08:30,46.63,,TRB,Turbidity,NTU
08/28/2022 08:45,40.74,,TRB,Turbidity,NTU
08/28/2022 09:00,38.2,,TRB,Turbidity,NTU
08/28/2022 09:15,35.25,,TRB,Turbidity,NTU
08/28/2022 09:30,33.31,,TRB,Turbidity,NTU
08/28/2022 09:45,29.56,,TRB,Turbidity,NTU
08/28/2022 10:00,27.03,,TRB,Turbidity,NTU
08/28/2022 10:15,26.19,,TRB,Turbidity,NTU
08/28/2022 10:30,27.68,,TRB,Turbidity,NTU
08/28/2022 10:45,23.82,,TRB,Turbidity,NTU
08/28/2022 11:00,20.25,,TRB,Turbidity,NTU
08/28/2022 11:15,20.24,,TRB,Turbidity,NTU
08/28/2022 11:30,19.97,,TRB,Turbidity,NTU
08/28/2022 11:45,90.67,,TRB,Turbidity,NTU
08/28/2022 12:00,109.23,,TRB,Turbidity,NTU
08/28/2022 12:15,271.91,,TRB,Turbidity,NTU
08/28/2022 12:30,253.48,,TRB,Turbidity,NTU
08/28/2022 12:45,234.19,,TRB,Turbidity,NTU
08/28/2022 13:00,198.08,,TRB,Turbidity,NTU
08/28/2022 13:15,176.17,,TRB,Turbidity,NTU
08/28/2022 13:30,169.77,,TRB,Turbidity,NTU
08/28/2022 13:45,155.28,,TRB,Turbidity,NTU
08/28/2022 14:00,153.39,,TRB,Turbidity,NTU
08/28/2022 14:15,143.18,,TRB,Turbidity,NTU
08/28/2022 14:30,158.98,,TRB,Turbidity,NTU
08/28/2022 14:45,148.5,,TRB,Turbidity,NTU
08/28/2022 15:00,147.17,,TRB,Turbidity,NTU
08/28/2022 15:15,136.45,,TRB,Turbidity,NTU
08/28/2022 15:30,130.76,,TRB,Turbidity,NTU
08/28/2022 15:45,120.41,,TRB,Turbidity,NTU
08/28/2022 16:00,112.47,,TRB,Turbidity,NTU
08/28/2022 16:15,107.45,,TRB,Turbidity,NTU
08/28/2022 16:30,101.03,,TRB,Turbidity,NTU
08/28/2022 16:45,113.04,,TRB,Turbidity,NTU
08/28/2022 17:00,98.67,,TRB,Turbidity,NTU
08/28/2022 17:15,86.33,,TRB,Turbidity,NTU
08/28/2022 17:30,64.41,,TRB,Turbidity,NTU
08/28/2022 17:45,64.27,,TRB,Turbidity,NTU
08/28/2022 18:00,66.91,,TRB,Turbidity,NTU
08/28/2022 18:15,70.07,,TRB,Turbidity,NTU
08/28/2022 18:30,74.38,,TRB,Turbidity,NTU
08/28/2022 18:45,84.66,,TRB,Turbidity,NTU
08/28/2022 19:00,80.41,,TRB,Turbidity,NTU
08/28/2022 19:15,80.78,,TRB,Turbidity,NTU
08/28/2022 19:30,76.58,,TRB,Turbidity,NTU
08/28/2022 19:45,69.1,,TRB,Turbidity,NTU
08/28/2022 20:00,59.89,,TRB,Turbidity,NTU
08/28/2022 20:15,53.09,,TRB,Turbidity,NTU
08/28/2022 20:30,45.82,,TRB,Turbidity,NTU
08/28/2022 20:45,39.15,,TRB,Turbidity,NTU
08/28/2022 21:00,35.45,,TRB,Turbidity,NTU
08/28/2022 21:15,31.18,,TRB,Turbidity,NTU
08/28/2022 21:30,26.82,,TRB,Turbidity,NTU
08/28/2022 21:45,24.32,,TRB,Turbidity,NTU
08/28/2022 22:00,22.63,,TRB,Turbidity,NTU
08/28/2022 22:15,21.34,,TRB,Turbidity,NTU
08/28/2022 22:30,21.42,,TRB,Turbidity,NTU
08/28/2022 22:45,20.93,,TRB,Turbidity,NTU
08/28/2022 23:00,22.03,,TRB,Turbidity,NTU
08/28/2022 23:15,75.38,,TRB,Turbidity,NTU
08/28/2022 23:30,152.35,,TRB,Turbidity,NTU
08/28/2022 23:45,190.73,,TRB,Turbidity,NTU
08/29/2022 00:00,172.32,,TRB,Turbidity,NTU
08/29/2022 00:15,195.36,,TRB,Turbidity,NTU
08/29/2022 00:30,219.75,,TRB,Turbidity,NTU
08/29/2022 00:45,227.62,,TRB,Turbidity,NTU
08/29/2022 01:00,208.6,,TRB,Turbidity,NTU
08/29/2022 01:15,220.03,,TRB,Turbidity,NTU
08/29/2022 01:30,213.63,,TRB,Turbidity,NTU
08/29/2022 01:45,212.26,,TRB,Turbidity,NTU
08/29/2022 02:00,210.5,,TRB,Turbidity,NTU
08/29/2022 02:15,206.13,,TRB,Turbidity,NTU
08/29/2022 02:30,192.77,,TRB,Turbidity,NTU
08/29/2022 02:45,180.97,,TRB,Turbidity,NTU
08/29/2022 03:00,160.87,,TRB,Turbidity,NTU
08/29/2022 03:15,138.06,,TRB,Turbidity,NTU
08/29/2022 03:30,127.59,,TRB,Turbidity,NTU
08/29/2022 03:45,144.9,,TRB,Turbidity,NTU
08/29/2022 04:00,134.85,,TRB,Turbidity,NTU
08/29/2022 04:15,123.7,,TRB,Turbidity,NTU
08/29/2022 04:30,125.87,,TRB,Turbidity,NTU
08/29/2022 04:45,107.15,,TRB,Turbidity,NTU
08/29/2022 05:00,96.33,,TRB,Turbidity,NTU
08/29/2022 05:15,94.08,,TRB,Turbidity,NTU
08/29/2022 05:30,107.88,,TRB,Turbidity,NTU
08/29/2022 05:45,108.76,,TRB,Turbidity,NTU
08/29/2022 06:00,118.26,,TRB,Turbidity,NTU
08/29/2022 06:15,122.25,,TRB,Turbidity,NTU
08/29/2022 06:30,134.59,,TRB,Turbidity,NTU
08/29/2022 06:45,120.24,,TRB,Turbidity,NTU
08/29/2022 07:00,102.47,,TRB,Turbidity,NTU
08/29/2022 07:15,86.48,,TRB,Turbidity,NTU
08/29/2022 07:30,75.93,,TRB,Turbidity,NTU
08/29/2022 07:45,63.97,,TRB,Turbidity,NTU
08/29/2022 08:00,57.1,,TRB,Turbidity,NTU
08/29/2022 08:15,50.99,,TRB,Turbidity,NTU
08/29/2022 08:30,45.34,,TRB,Turbidity,NTU
08/29/2022 08:45,40.24,,TRB,Turbidity,NTU
08/29/2022 09:00,37.3,,TRB,Turbidity,NTU
08/29/2022 09:15,34.8,,TRB,Turbidity,NTU
08/29/2022 09:30,32.42,,TRB,Turbidity,NTU
08/29/2022 09:45,29.34,,TRB,Turbidity,NTU
08/29/2022 10:00,27.63,,TRB,Turbidity,NTU
08/29/2022 10:15,25.59,,TRB,Turbidity,NTU
08/29/2022 10:30,24.58,,TRB,Turbidity,NTU
08/29/2022 10:45,24.22,,TRB,Turbidity,NTU
08/29/2022 11:00,23.25,,TRB,Turbidity,NTU
08/29/2022 11:15,20.32,,TRB,Turbidity,NTU
08/29/2022 11:30,19.25,,TRB,Turbidity,NTU
08/29/2022 11:45,21.52,,TRB,Turbidity,NTU
08/29/2022 12:00,53.7,,TRB,Turbidity,NTU
08/29/2022 12:15,180.04,,TRB,Turbidity,NTU
08/29/2022 12:30,209.59,,TRB,Turbidity,NTU
08/29/2022 12:45,203.31,,TRB,Turbidity,NTU
08/29/2022 13:00,174.09,,TRB,Turbidity,NTU
08/29/2022 13:15,137.05,,TRB,Turbidity,NTU
08/29/2022 13:30,116.12,,TRB,Turbidity,NTU
08/29/2022 13:45,105.54,,TRB,Turbidity,NTU
08/29/2022 14:00,99.7,,TRB,Turbidity,NTU
08/29/2022 14:15,101.91,,TRB,Turbidity,NTU
08/29/2022 14:30,94.17,,TRB,Turbidity,NTU
08/29/2022 14:45,98.3,,TRB,Turbidity,NTU
08/29/2022 15:00,95.03,,TRB,Turbidity,NTU
08/29/2022 15:15,90.9,,TRB,Turbidity,NTU
08/29/2022 15:30,85.15,,TRB,Turbidity,NTU
08/29/2022 15:45,80.8,,TRB,Turbidity,NTU
08/29/2022 16:00,81.46,,TRB,Turbidity,NTU
08/29/2022 16:15,85.23,,TRB,Turbidity,NTU
08/29/2022 16:30,104.69,,TRB,Turbidity,NTU
08/29/2022 16:45,96.08,,TRB,Turbidity,NTU
08/29/2022 17:00,101.95,,TRB,Turbidity,NTU
08/29/2022 17:15,93.03,,TRB,Turbidity,NTU
08/29/2022 17:30,93.9,,TRB,Turbidity,NTU
