Year,Month,Day,Hour,Minute,Second,salinity
2018,8,12,14,45,0,2.7
2018,8,12,15,0,0,2.7
2018,8,12,15,15,0,2.71
2018,8,12,15,30,0,2.71
2018,8,12,15,45,0,2.71
2018,8,12,16,0,0,2.71
2018,8,12,16,15,0,2.71
2018,8,12,16,30,0,2.71
2018,8,12,16,45,0,2.71
2018,8,12,17,0,0,2.71
2018,8,12,17,15,0,2.7
2018,8,12,17,30,0,2.69
2018,8,12,17,45,0,2.69
2018,8,12,18,0,0,2.69
2018,8,12,18,15,0,2.71
2018,8,12,18,30,0,2.74
2018,8,12,18,45,0,2.77
2018,8,12,19,0,0,2.82
2018,8,12,19,15,0,2.86
2018,8,12,19,30,0,2.9
2018,8,12,19,45,0,2.94
2018,8,12,20,0,0,2.99
2018,8,12,20,15,0,3.03
2018,8,12,20,30,0,3.06
2018,8,12,20,45,0,3.09
2018,8,12,21,0,0,3.1
2018,8,12,21,15,0,3.1
2018,8,12,21,30,0,3.1
2018,8,12,21,45,0,3.09
2018,8,12,22,0,0,3.09
2018,8,12,22,15,0,3.08
2018,8,12,22,30,0,3.09
2018,8,12,22,45,0,3.09
2018,8,12,23,0,0,3.1
2018,8,12,23,15,0,3.1
2018,8,12,23,30,0,3.1
2018,8,12,23,45,0,3.07
2018,8,13,0,0,0,3.03
2018,8,13,0,15,0,2.97
2018,8,13,0,30,0,2.91
2018,8,13,0,45,0,2.86
2018,8,13,1,0,0,2.82
2018,8,13,1,15,0,2.78
2018,8,13,1,30,0,2.75
2018,8,13,1,45,0,2.73
2018,8,13,2,0,0,2.71
2018,8,13,2,15,0,2.7
2018,8,13,2,30,0,2.7
2018,8,13,2,45,0,2.7
2018,8,13,3,0,0,2.7
2018,8,13,3,15,0,2.7
2018,8,13,3,30,0,2.7
2018,8,13,3,45,0,2.7
2018,8,13,4,0,0,2.71
2018,8,13,4,15,0,2.72
2018,8,13,4,30,0,2.75
2018,8,13,4,45,0,2.78
2018,8,13,5,0,0,2.82
2018,8,13,5,15,0,2.87
2018,8,13,5,30,0,2.94
2018,8,13,5,45,0,3
2018,8,13,6,0,0,3.04
2018,8,13,6,15,0,3.07
2018,8,13,6,30,0,3.08
2018,8,13,6,45,0,3.08
2018,8,13,7,0,0,3.08
2018,8,13,7,15,0,3.08
2018,8,13,7,30,0,3.08
2018,8,13,7,45,0,3.07
2018,8,13,8,0,0,3.07
2018,8,13,8,15,0,3.07
2018,8,13,8,30,0,3.05
2018,8,13,8,45,0,3.02
2018,8,13,9,0,0,2.98
2018,8,13,9,15,0,2.92
2018,8,13,9,30,0,2.86
2018,8,13,9,45,0,2.8
2018,8,13,10,0,0,2.75
2018,8,13,10,15,0,2.7
2018,8,13,10,30,0,2.66
2018,8,13,10,45,0,2.64
2018,8,13,11,0,0,2.63
2018,8,13,11,15,0,2.63
2018,8,13,11,30,0,2.63
2018,8,13,11,45,0,2.63
2018,8,13,12,0,0,2.63
2018,8,13,12,15,0,2.63
2018,8,13,12,30,0,2.64
2018,8,13,12,45,0,2.65
2018,8,13,13,0,0,2.69
2018,8,13,13,15,0,2.74
2018,8,13,13,30,0,2.81
2018,8,13,13,45,0,2.88
2018,8,13,14,0,0,2.94
2018,8,13,14,15,0,2.99
2018,8,13,14,30,0,3.02
2018,8,13,14,45,0,3.04
2018,8,13,15,0,0,3.06
2018,8,13,15,15,0,3.06
2018,8,13,15,30,0,3.07
2018,8,13,15,45,0,3.07
2018,8,13,16,0,0,3.07
2018,8,13,16,15,0,3.07
2018,8,13,16,30,0,3.07
2018,8,13,16,45,0,3.06
2018,8,13,17,0,0,3.07
2018,8,13,17,15,0,3.07
2018,8,13,17,30,0,3.07
2018,8,13,17,45,0,3.07
2018,8,13,18,0,0,3.06
2018,8,13,18,15,0,3.06
2018,8,13,18,30,0,3.04
2018,8,13,18,45,0,3.01
2018,8,13,19,0,0,2.97
2018,8,13,19,15,0,2.92
2018,8,13,19,30,0,2.86
2018,8,13,19,45,0,2.81
2018,8,13,20,0,0,2.76
2018,8,13,20,15,0,2.72
2018,8,13,20,30,0,2.69
2018,8,13,20,45,0,2.68
2018,8,13,21,0,0,2.68
2018,8,13,21,15,0,2.68
2018,8,13,21,30,0,2.69
2018,8,13,21,45,0,2.71
2018,8,13,22,0,0,2.74
2018,8,13,22,15,0,2.78
2018,8,13,22,30,0,2.83
2018,8,13,22,45,0,2.86
2018,8,13,23,0,0,2.89
2018,8,13,23,15,0,2.91
2018,8,13,23,30,0,2.92
2018,8,13,23,45,0,2.91
2018,8,14,0,0,0,2.89
2018,8,14,0,15,0,2.85
2018,8,14,0,30,0,2.8
2018,8,14,0,45,0,2.75
2018,8,14,1,0,0,2.71
2018,8,14,1,15,0,2.69
2018,8,14,1,30,0,2.69
2018,8,14,1,45,0,2.7
2018,8,14,2,0,0,2.72
2018,8,14,2,15,0,2.76
2018,8,14,2,30,0,2.8
2018,8,14,2,45,0,2.84
2018,8,14,3,0,0,2.88
2018,8,14,3,15,0,2.92
2018,8,14,3,30,0,2.94
2018,8,14,3,45,0,2.96
2018,8,14,4,0,0,2.97
2018,8,14,4,15,0,2.97
2018,8,14,4,30,0,2.96
2018,8,14,4,45,0,2.93
2018,8,14,5,0,0,2.9
2018,8,14,5,15,0,2.85
2018,8,14,5,30,0,2.8
2018,8,14,5,45,0,2.76
2018,8,14,6,0,0,2.72
2018,8,14,6,15,0,2.71
2018,8,14,6,30,0,2.72
2018,8,14,6,45,0,2.74
2018,8,14,7,0,0,2.78
2018,8,14,7,15,0,2.83
2018,8,14,7,30,0,2.88
2018,8,14,7,45,0,2.93
2018,8,14,8,0,0,2.98
2018,8,14,8,15,0,3.02
2018,8,14,8,30,0,3.06
2018,8,14,8,45,0,3.1
2018,8,14,9,0,0,3.12
2018,8,14,9,15,0,3.14
2018,8,14,9,30,0,3.13
2018,8,14,9,45,0,3.11
2018,8,14,10,0,0,3.08
2018,8,14,10,15,0,3.03
2018,8,14,10,30,0,2.98
2018,8,14,10,45,0,2.93
2018,8,14,11,0,0,2.88
2018,8,14,11,15,0,2.85
2018,8,14,11,30,0,2.83
2018,8,14,11,45,0,2.81
2018,8,14,12,0,0,2.81
2018,8,14,12,15,0,2.8
2018,8,14,12,30,0,2.81
2018,8,14,12,45,0,2.81
2018,8,14,13,0,0,2.82
2018,8,14,13,15,0,2.84
2018,8,14,13,30,0,2.88
2018,8,14,13,45,0,2.93
2018,8,14,14,0,0,2.99
2018,8,14,14,15,0,3.04
2018,8,14,14,30,0,3.09
2018,8,14,14,45,0,3.11
2018,8,14,15,0,0,3.11
2018,8,14,15,15,0,3.09
2018,8,14,15,30,0,3.07
2018,8,14,15,45,0,3.03
2018,8,14,16,0,0,2.99
2018,8,14,16,15,0,2.96
2018,8,14,16,30,0,2.93
2018,8,14,16,45,0,2.9
2018,8,14,17,0,0,2.88
2018,8,14,17,15,0,2.86
2018,8,14,17,30,0,2.85
2018,8,14,17,45,0,2.86
2018,8,14,18,0,0,2.86
2018,8,14,18,15,0,2.88
2018,8,14,18,30,0,2.91
2018,8,14,18,45,0,2.94
2018,8,14,19,0,0,3
2018,8,14,19,15,0,3.05
2018,8,14,19,30,0,3.08
2018,8,14,19,45,0,3.09
2018,8,14,20,0,0,3.08
2018,8,14,20,15,0,3.05
2018,8,14,20,30,0,3.02
2018,8,14,20,45,0,2.97
2018,8,14,21,0,0,2.93
2018,8,14,21,15,0,2.89
2018,8,14,21,30,0,2.86
2018,8,14,21,45,0,2.84
2018,8,14,22,0,0,2.83
2018,8,14,22,15,0,2.83
2018,8,14,22,30,0,2.83
2018,8,14,22,45,0,2.84
2018,8,14,23,0,0,2.87
2018,8,14,23,15,0,2.9
2018,8,14,23,30,0,2.93
2018,8,14,23,45,0,2.96
2018,8,15,0,0,0,2.98
2018,8,15,0,15,0,2.99
2018,8,15,0,30,0,2.99
2018,8,15,0,45,0,2.99
2018,8,15,1,0,0,2.98
2018,8,15,1,15,0,2.97
2018,8,15,1,30,0,2.94
2018,8,15,1,45,0,2.9
2018,8,15,2,0,0,2.87
2018,8,15,2,15,0,2.84
2018,8,15,2,30,0,2.84
2018,8,15,2,45,0,2.84
2018,8,15,3,0,0,2.86
2018,8,15,3,15,0,2.88
2018,8,15,3,30,0,2.92
2018,8,15,3,45,0,2.95
2018,8,15,4,0,0,2.98
2018,8,15,4,15,0,3
2018,8,15,4,30,0,3.02
2018,8,15,4,45,0,3.03
2018,8,15,5,0,0,3.04
2018,8,15,5,15,0,3.04
2018,8,15,5,30,0,3.03
2018,8,15,5,45,0,3.02
2018,8,15,6,0,0,2.99
2018,8,15,6,15,0,2.95
2018,8,15,6,30,0,2.91
2018,8,15,6,45,0,2.88
2018,8,15,7,0,0,2.86
2018,8,15,7,15,0,2.86
2018,8,15,7,30,0,2.87
2018,8,15,7,45,0,2.89
2018,8,15,8,0,0,2.92
2018,8,15,8,15,0,2.96
2018,8,15,8,30,0,2.99
2018,8,15,8,45,0,3.02
2018,8,15,9,0,0,3.05
2018,8,15,9,15,0,3.08
2018,8,15,9,30,0,3.11
2018,8,15,9,45,0,3.14
2018,8,15,10,0,0,3.16
2018,8,15,10,15,0,3.18
2018,8,15,10,30,0,3.18
2018,8,15,10,45,0,3.16
2018,8,15,11,0,0,3.13
2018,8,15,11,15,0,3.08
2018,8,15,11,30,0,3.04
2018,8,15,11,45,0,3.01
2018,8,15,12,0,0,2.98
2018,8,15,12,15,0,2.96
2018,8,15,12,30,0,2.96
2018,8,15,12,45,0,2.96
2018,8,15,13,0,0,2.96
2018,8,15,13,15,0,2.96
2018,8,15,13,30,0,2.97
2018,8,15,13,45,0,3
2018,8,15,14,0,0,3.02
2018,8,15,14,15,0,3.07
2018,8,15,14,30,0,3.12
2018,8,15,14,45,0,3.15
2018,8,15,15,0,0,3.16
2018,8,15,15,15,0,3.15
2018,8,15,15,30,0,3.13
2018,8,15,15,45,0,3.09
2018,8,15,16,0,0,3.06
2018,8,15,16,15,0,3.03
2018,8,15,16,30,0,3
2018,8,15,16,45,0,2.98
2018,8,15,17,0,0,2.96
2018,8,15,17,15,0,2.94
2018,8,15,17,30,0,2.93
2018,8,15,17,45,0,2.93
2018,8,15,18,0,0,2.92
2018,8,15,18,15,0,2.92
2018,8,15,18,30,0,2.93
2018,8,15,18,45,0,2.93
2018,8,15,19,0,0,2.94
2018,8,15,19,15,0,2.96
2018,8,15,19,30,0,2.99
2018,8,15,19,45,0,3.02
2018,8,15,20,0,0,3.07
2018,8,15,20,15,0,3.1
2018,8,15,20,30,0,3.12
2018,8,15,20,45,0,3.13
2018,8,15,21,0,0,3.13
2018,8,15,21,15,0,3.11
2018,8,15,21,30,0,3.09
2018,8,15,21,45,0,3.05
2018,8,15,22,0,0,3.03
2018,8,15,22,15,0,3.01
2018,8,15,22,30,0,2.99
2018,8,15,22,45,0,2.99
2018,8,15,23,0,0,2.99
2018,8,15,23,15,0,3
2018,8,15,23,30,0,3.01
2018,8,15,23,45,0,3.03
2018,8,16,0,0,0,3.05
2018,8,16,0,15,0,3.06
2018,8,16,0,30,0,3.08
2018,8,16,0,45,0,3.09
2018,8,16,1,0,0,3.1
2018,8,16,1,15,0,3.11
2018,8,16,1,30,0,3.11
2018,8,16,1,45,0,3.11
2018,8,16,2,0,0,3.11
2018,8,16,2,15,0,3.1
2018,8,16,2,30,0,3.09
2018,8,16,2,45,0,3.08
2018,8,16,3,0,0,3.06
2018,8,16,3,15,0,3.04
2018,8,16,3,30,0,3.03
2018,8,16,3,45,0,3.01
2018,8,16,4,0,0,3
2018,8,16,4,15,0,3
2018,8,16,4,30,0,3
2018,8,16,4,45,0,3.01
2018,8,16,5,0,0,3.03
2018,8,16,5,15,0,3.04
2018,8,16,5,30,0,3.05
2018,8,16,5,45,0,3.06
2018,8,16,6,0,0,3.07
2018,8,16,6,15,0,3.07
2018,8,16,6,30,0,3.06
2018,8,16,6,45,0,3.05
2018,8,16,7,0,0,3.04
2018,8,16,7,15,0,3.02
2018,8,16,7,30,0,3.01
2018,8,16,7,45,0,3.01
2018,8,16,8,0,0,3.01
2018,8,16,8,15,0,3.02
2018,8,16,8,30,0,3.04
2018,8,16,8,45,0,3.06
2018,8,16,9,0,0,3.08
2018,8,16,9,15,0,3.1
2018,8,16,9,30,0,3.12
2018,8,16,9,45,0,3.14
2018,8,16,10,0,0,3.15
2018,8,16,10,15,0,3.17
2018,8,16,10,30,0,3.19
2018,8,16,10,45,0,3.21
2018,8,16,11,0,0,3.21
2018,8,16,11,15,0,3.2
2018,8,16,11,30,0,3.16
2018,8,16,11,45,0,3.11
2018,8,16,12,0,0,3.07
2018,8,16,12,15,0,3.02
2018,8,16,12,30,0,2.98
2018,8,16,12,45,0,2.96
2018,8,16,13,0,0,2.94
2018,8,16,13,15,0,2.92
2018,8,16,13,30,0,2.92
2018,8,16,13,45,0,2.93
2018,8,16,14,0,0,2.94
2018,8,16,14,15,0,2.98
2018,8,16,14,30,0,3.02
2018,8,16,14,45,0,3.08
2018,8,16,15,0,0,3.13
2018,8,16,15,15,0,3.18
2018,8,16,15,30,0,3.19
2018,8,16,15,45,0,3.19
2018,8,16,16,0,0,3.17
2018,8,16,16,15,0,3.15
2018,8,16,16,30,0,3.13
2018,8,16,16,45,0,3.11
2018,8,16,17,0,0,3.09
2018,8,16,17,15,0,3.08
2018,8,16,17,30,0,3.07
2018,8,16,17,45,0,3.06
2018,8,16,18,0,0,3.05
2018,8,16,18,15,0,3.05
2018,8,16,18,30,0,3.04
2018,8,16,18,45,0,3.04
2018,8,16,19,0,0,3.04
2018,8,16,19,15,0,3.05
2018,8,16,19,30,0,3.05
2018,8,16,19,45,0,3.06
2018,8,16,20,0,0,3.07
2018,8,16,20,15,0,3.08
2018,8,16,20,30,0,3.11
2018,8,16,20,45,0,3.13
2018,8,16,21,0,0,3.15
2018,8,16,21,15,0,3.16
2018,8,16,21,30,0,3.16
2018,8,16,21,45,0,3.16
2018,8,16,22,0,0,3.13
2018,8,16,22,15,0,3.1
2018,8,16,22,30,0,3.06
2018,8,16,22,45,0,3.02
2018,8,16,23,0,0,2.98
2018,8,16,23,15,0,2.96
2018,8,16,23,30,0,2.94
2018,8,16,23,45,0,2.93
2018,8,17,0,0,0,2.93
2018,8,17,0,15,0,2.93
2018,8,17,0,30,0,2.94
2018,8,17,0,45,0,2.96
2018,8,17,1,0,0,2.97
2018,8,17,1,15,0,2.98
2018,8,17,1,30,0,2.99
2018,8,17,1,45,0,3
2018,8,17,2,0,0,3
2018,8,17,2,15,0,3
2018,8,17,2,30,0,3
2018,8,17,2,45,0,3
2018,8,17,3,0,0,3
2018,8,17,3,15,0,3
2018,8,17,3,30,0,3
2018,8,17,3,45,0,3
2018,8,17,4,0,0,3
2018,8,17,4,15,0,2.99
2018,8,17,4,30,0,2.98
2018,8,17,4,45,0,2.97
2018,8,17,5,0,0,2.96
2018,8,17,5,15,0,2.95
2018,8,17,5,30,0,2.94
2018,8,17,5,45,0,2.94
2018,8,17,6,0,0,2.94
2018,8,17,6,15,0,2.95
2018,8,17,6,30,0,2.97
2018,8,17,6,45,0,2.99
2018,8,17,7,0,0,3.02
2018,8,17,7,15,0,3.04
2018,8,17,7,30,0,3.06
2018,8,17,7,45,0,3.08
2018,8,17,8,0,0,3.09
2018,8,17,8,15,0,3.1
2018,8,17,8,30,0,3.11
2018,8,17,8,45,0,3.1
2018,8,17,9,0,0,3.09
2018,8,17,9,15,0,3.07
2018,8,17,9,30,0,3.05
2018,8,17,9,45,0,3.02
2018,8,17,10,0,0,2.99
2018,8,17,10,15,0,2.98
2018,8,17,10,30,0,2.96
2018,8,17,10,45,0,2.95
2018,8,17,11,0,0,2.95
2018,8,17,11,15,0,2.95
2018,8,17,11,30,0,2.95
2018,8,17,11,45,0,2.96
2018,8,17,12,0,0,2.97
2018,8,17,12,15,0,2.97
2018,8,17,12,30,0,2.98
2018,8,17,12,45,0,2.99
2018,8,17,13,0,0,2.99
2018,8,17,13,15,0,2.99
2018,8,17,13,30,0,2.99
2018,8,17,13,45,0,2.99
2018,8,17,14,0,0,2.99
2018,8,17,14,15,0,2.99
2018,8,17,14,30,0,2.99
2018,8,17,14,45,0,2.99
2018,8,17,15,0,0,2.99
2018,8,17,15,15,0,2.98
2018,8,17,15,30,0,2.97
2018,8,17,15,45,0,2.96
2018,8,17,16,0,0,2.96
2018,8,17,16,15,0,2.96
2018,8,17,16,30,0,2.96
2018,8,17,16,45,0,2.98
2018,8,17,17,0,0,2.99
2018,8,17,17,15,0,3.02
2018,8,17,17,30,0,3.05
2018,8,17,17,45,0,3.08
2018,8,17,18,0,0,3.1
2018,8,17,18,15,0,3.11
2018,8,17,18,30,0,3.12
2018,8,17,18,45,0,3.12
2018,8,17,19,0,0,3.12
2018,8,17,19,15,0,3.12
2018,8,17,19,30,0,3.12
2018,8,17,19,45,0,3.12
2018,8,17,20,0,0,3.12
2018,8,17,20,15,0,3.12
2018,8,17,20,30,0,3.12
2018,8,17,20,45,0,3.11
2018,8,17,21,0,0,3.09
2018,8,17,21,15,0,3.08
2018,8,17,21,30,0,3.05
2018,8,17,21,45,0,3.03
2018,8,17,22,0,0,3
2018,8,17,22,15,0,2.99
2018,8,17,22,30,0,2.98
2018,8,17,22,45,0,2.97
2018,8,17,23,0,0,2.97
2018,8,17,23,15,0,2.97
2018,8,17,23,30,0,2.98
2018,8,17,23,45,0,2.98
2018,8,18,0,0,0,2.98
2018,8,18,0,15,0,2.98
2018,8,18,0,30,0,2.98
2018,8,18,0,45,0,2.96
2018,8,18,1,0,0,2.95
2018,8,18,1,15,0,2.93
2018,8,18,1,30,0,2.92
2018,8,18,1,45,0,2.91
2018,8,18,2,0,0,2.9
2018,8,18,2,15,0,2.9
2018,8,18,2,30,0,2.9
2018,8,18,2,45,0,2.9
2018,8,18,3,0,0,2.9
2018,8,18,3,15,0,2.9
2018,8,18,3,30,0,2.9
2018,8,18,3,45,0,2.9
2018,8,18,4,0,0,2.9
2018,8,18,4,15,0,2.9
2018,8,18,4,30,0,2.9
2018,8,18,4,45,0,2.9
2018,8,18,5,0,0,2.9
2018,8,18,5,15,0,2.9
2018,8,18,5,30,0,2.9
2018,8,18,5,45,0,2.9
2018,8,18,6,0,0,2.9
2018,8,18,6,15,0,2.9
2018,8,18,6,30,0,2.91
2018,8,18,6,45,0,2.92
2018,8,18,7,0,0,2.94
2018,8,18,7,15,0,2.95
2018,8,18,7,30,0,2.96
2018,8,18,7,45,0,2.97
2018,8,18,8,0,0,2.97
2018,8,18,8,15,0,2.97
2018,8,18,8,30,0,2.97
2018,8,18,8,45,0,2.97
2018,8,18,9,0,0,2.97
2018,8,18,9,15,0,2.97
2018,8,18,9,30,0,2.97
2018,8,18,9,45,0,2.96
2018,8,18,10,0,0,2.95
2018,8,18,10,15,0,2.93
2018,8,18,10,30,0,2.91
2018,8,18,10,45,0,2.91
2018,8,18,11,0,0,2.9
2018,8,18,11,15,0,2.9
2018,8,18,11,30,0,2.9
2018,8,18,11,45,0,2.9
2018,8,18,12,0,0,2.9
2018,8,18,12,15,0,2.9
2018,8,18,12,30,0,2.89
2018,8,18,12,45,0,2.89
2018,8,18,13,0,0,2.89
2018,8,18,13,15,0,2.88
2018,8,18,13,30,0,2.88
2018,8,18,13,45,0,2.88
2018,8,18,14,0,0,2.88
2018,8,18,14,15,0,2.88
2018,8,18,14,30,0,2.89
2018,8,18,14,45,0,2.89
2018,8,18,15,0,0,2.89
2018,8,18,15,15,0,2.89
2018,8,18,15,30,0,2.88
2018,8,18,15,45,0,2.89
2018,8,18,16,0,0,2.89
2018,8,18,16,15,0,2.89
2018,8,18,16,30,0,2.89
2018,8,18,16,45,0,2.9
2018,8,18,17,0,0,2.9
2018,8,18,17,15,0,2.9
2018,8,18,17,30,0,2.9
2018,8,18,17,45,0,2.91
2018,8,18,18,0,0,2.91
2018,8,18,18,15,0,2.92
2018,8,18,18,30,0,2.92
2018,8,18,18,45,0,2.93
2018,8,18,19,0,0,2.94
2018,8,18,19,15,0,2.95
2018,8,18,19,30,0,2.95
2018,8,18,19,45,0,2.96
2018,8,18,20,0,0,2.96
2018,8,18,20,15,0,2.96
2018,8,18,20,30,0,2.96
2018,8,18,20,45,0,2.95
2018,8,18,21,0,0,2.95
2018,8,18,21,15,0,2.94
2018,8,18,21,30,0,2.93
2018,8,18,21,45,0,2.92
2018,8,18,22,0,0,2.91
2018,8,18,22,15,0,2.91
2018,8,18,22,30,0,2.9
2018,8,18,22,45,0,2.9
2018,8,18,23,0,0,2.89
2018,8,18,23,15,0,2.89
2018,8,18,23,30,0,2.89
2018,8,18,23,45,0,2.89
2018,8,19,0,0,0,2.9
2018,8,19,0,15,0,2.9
2018,8,19,0,30,0,2.91
2018,8,19,0,45,0,2.92
2018,8,19,1,0,0,2.92
2018,8,19,1,15,0,2.92
2018,8,19,1,30,0,2.91
2018,8,19,1,45,0,2.89
2018,8,19,2,0,0,2.87
2018,8,19,2,15,0,2.84
2018,8,19,2,30,0,2.82
2018,8,19,2,45,0,2.79
2018,8,19,3,0,0,2.77
2018,8,19,3,15,0,2.75
2018,8,19,3,30,0,2.73
2018,8,19,3,45,0,2.71
2018,8,19,4,0,0,2.69
2018,8,19,4,15,0,2.67
2018,8,19,4,30,0,2.65
2018,8,19,4,45,0,2.64
2018,8,19,5,0,0,2.63
2018,8,19,5,15,0,2.63
2018,8,19,5,30,0,2.64
2018,8,19,5,45,0,2.64
2018,8,19,6,0,0,2.65
2018,8,19,6,15,0,2.67
2018,8,19,6,30,0,2.69
2018,8,19,6,45,0,2.72
2018,8,19,7,0,0,2.74
2018,8,19,7,15,0,2.76
2018,8,19,7,30,0,2.78
2018,8,19,7,45,0,2.8
2018,8,19,8,0,0,2.83
2018,8,19,8,15,0,2.85
2018,8,19,8,30,0,2.87
2018,8,19,8,45,0,2.88
2018,8,19,9,0,0,2.9
2018,8,19,9,15,0,2.9
2018,8,19,9,30,0,2.91
2018,8,19,9,45,0,2.91
2018,8,19,10,0,0,2.91
2018,8,19,10,15,0,2.91
2018,8,19,10,30,0,2.91
2018,8,19,10,45,0,2.9
2018,8,19,11,0,0,2.9
2018,8,19,11,15,0,2.89
2018,8,19,11,30,0,2.87
2018,8,19,11,45,0,2.84
2018,8,19,12,0,0,2.82
2018,8,19,12,15,0,2.8
2018,8,19,12,30,0,2.77
2018,8,19,12,45,0,2.75
2018,8,19,13,0,0,2.73
2018,8,19,13,15,0,2.7
2018,8,19,13,30,0,2.68
2018,8,19,13,45,0,2.66
2018,8,19,14,0,0,2.65
2018,8,19,14,15,0,2.65
2018,8,19,14,30,0,2.64
2018,8,19,14,45,0,2.64
2018,8,19,15,0,0,2.64
2018,8,19,15,15,0,2.64
2018,8,19,15,30,0,2.65
2018,8,19,15,45,0,2.65
2018,8,19,16,0,0,2.65
2018,8,19,16,15,0,2.65
2018,8,19,16,30,0,2.65
2018,8,19,16,45,0,2.65
2018,8,19,17,0,0,2.65
2018,8,19,17,15,0,2.66
2018,8,19,17,30,0,2.67
2018,8,19,17,45,0,2.68
2018,8,19,18,0,0,2.7
2018,8,19,18,15,0,2.73
2018,8,19,18,30,0,2.76
2018,8,19,18,45,0,2.79
2018,8,19,19,0,0,2.81
2018,8,19,19,15,0,2.83
2018,8,19,19,30,0,2.84
2018,8,19,19,45,0,2.86
2018,8,19,20,0,0,2.87
2018,8,19,20,15,0,2.88
2018,8,19,20,30,0,2.88
2018,8,19,20,45,0,2.88
2018,8,19,21,0,0,2.88
2018,8,19,21,15,0,2.88
2018,8,19,21,30,0,2.88
2018,8,19,21,45,0,2.87
2018,8,19,22,0,0,2.86
2018,8,19,22,15,0,2.84
2018,8,19,22,30,0,2.82
2018,8,19,22,45,0,2.8
2018,8,19,23,0,0,2.77
2018,8,19,23,15,0,2.74
2018,8,19,23,30,0,2.72
2018,8,19,23,45,0,2.69
2018,8,20,0,0,0,2.67
2018,8,20,0,15,0,2.67
2018,8,20,0,30,0,2.66
2018,8,20,0,45,0,2.66
2018,8,20,1,0,0,2.67
2018,8,20,1,15,0,2.68
2018,8,20,1,30,0,2.69
2018,8,20,1,45,0,2.71
2018,8,20,2,0,0,2.72
2018,8,20,2,15,0,2.74
2018,8,20,2,30,0,2.75
2018,8,20,2,45,0,2.77
2018,8,20,3,0,0,2.8
2018,8,20,3,15,0,2.82
2018,8,20,3,30,0,2.84
2018,8,20,3,45,0,2.85
2018,8,20,4,0,0,2.87
2018,8,20,4,15,0,2.87
2018,8,20,4,30,0,2.87
2018,8,20,4,45,0,2.86
2018,8,20,5,0,0,2.84
2018,8,20,5,15,0,2.82
2018,8,20,5,30,0,2.8
2018,8,20,5,45,0,2.79
2018,8,20,6,0,0,2.78
2018,8,20,6,15,0,2.77
2018,8,20,6,30,0,2.78
2018,8,20,6,45,0,2.79
2018,8,20,7,0,0,2.81
2018,8,20,7,15,0,2.83
2018,8,20,7,30,0,2.85
2018,8,20,7,45,0,2.86
2018,8,20,8,0,0,2.87
2018,8,20,8,15,0,2.87
2018,8,20,8,30,0,2.86
2018,8,20,8,45,0,2.85
2018,8,20,9,0,0,2.83
2018,8,20,9,15,0,2.81
2018,8,20,9,30,0,2.8
2018,8,20,9,45,0,2.78
2018,8,20,10,0,0,2.77
2018,8,20,10,15,0,2.76
2018,8,20,10,30,0,2.75
2018,8,20,10,45,0,2.74
2018,8,20,11,0,0,2.73
2018,8,20,11,15,0,2.73
2018,8,20,11,30,0,2.73
2018,8,20,11,45,0,2.73
2018,8,20,12,0,0,2.73
2018,8,20,12,15,0,2.74
2018,8,20,12,30,0,2.75
2018,8,20,12,45,0,2.76
2018,8,20,13,0,0,2.78
2018,8,20,13,15,0,2.8
2018,8,20,13,30,0,2.82
2018,8,20,13,45,0,2.84
2018,8,20,14,0,0,2.85
2018,8,20,14,15,0,2.85
2018,8,20,14,30,0,2.85
2018,8,20,14,45,0,2.84
2018,8,20,15,0,0,2.82
2018,8,20,15,15,0,2.8
2018,8,20,15,30,0,2.78
2018,8,20,15,45,0,2.76
2018,8,20,16,0,0,2.75
2018,8,20,16,15,0,2.74
2018,8,20,16,30,0,2.73
2018,8,20,16,45,0,2.73
2018,8,20,17,0,0,2.73
2018,8,20,17,15,0,2.74
2018,8,20,17,30,0,2.75
2018,8,20,17,45,0,2.76
2018,8,20,18,0,0,2.78
2018,8,20,18,15,0,2.8
2018,8,20,18,30,0,2.82
2018,8,20,18,45,0,2.83
2018,8,20,19,0,0,2.84
2018,8,20,19,15,0,2.84
2018,8,20,19,30,0,2.84
2018,8,20,19,45,0,2.83
2018,8,20,20,0,0,2.82
2018,8,20,20,15,0,2.8
2018,8,20,20,30,0,2.79
2018,8,20,20,45,0,2.78
2018,8,20,21,0,0,2.78
2018,8,20,21,15,0,2.77
2018,8,20,21,30,0,2.77
2018,8,20,21,45,0,2.77
2018,8,20,22,0,0,2.77
2018,8,20,22,15,0,2.78
2018,8,20,22,30,0,2.78
2018,8,20,22,45,0,2.79
2018,8,20,23,0,0,2.8
2018,8,20,23,15,0,2.81
2018,8,20,23,30,0,2.82
2018,8,20,23,45,0,2.83
2018,8,21,0,0,0,2.83
2018,8,21,0,15,0,2.83
2018,8,21,0,30,0,2.82
2018,8,21,0,45,0,2.8
2018,8,21,1,0,0,2.77
2018,8,21,1,15,0,2.74
2018,8,21,1,30,0,2.71
2018,8,21,1,45,0,2.69
2018,8,21,2,0,0,2.68
2018,8,21,2,15,0,2.68
2018,8,21,2,30,0,2.7
2018,8,21,2,45,0,2.72
2018,8,21,3,0,0,2.75
2018,8,21,3,15,0,2.79
2018,8,21,3,30,0,2.83
2018,8,21,3,45,0,2.87
2018,8,21,4,0,0,2.9
2018,8,21,4,15,0,2.93
2018,8,21,4,30,0,2.96
