cdec_code,year,date_time_pst,analyte,value,G2,U2
BDL,2018,2018-05-20 16:15:00,Dissolved Oxygen_mg/L,8.39,1,1
BDL,2018,2018-05-20 16:30:00,Dissolved Oxygen_mg/L,8.39,1,1
BDL,2018,2018-05-20 16:45:00,Dissolved Oxygen_mg/L,8.38,1,1
BDL,2018,2018-05-20 17:00:00,Dissolved Oxygen_mg/L,8.37,1,1
BDL,2018,2018-05-20 17:15:00,Dissolved Oxygen_mg/L,8.38,1,1
BDL,2018,2018-05-20 17:30:00,Dissolved Oxygen_mg/L,8.37,1,1
BDL,2018,2018-05-20 17:45:00,Dissolved Oxygen_mg/L,8.36,1,1
BDL,2018,2018-05-20 18:00:00,Dissolved Oxygen_mg/L,8.37,1,1
BDL,2018,2018-05-20 18:15:00,Dissolved Oxygen_mg/L,8.37,1,1
BDL,2018,2018-05-20 18:30:00,Dissolved Oxygen_mg/L,8.36,1,1
BDL,2018,2018-05-20 18:45:00,Dissolved Oxygen_mg/L,8.37,1,1
BDL,2018,2018-05-20 19:00:00,Dissolved Oxygen_mg/L,8.41,1,1
BDL,2018,2018-05-20 19:15:00,Dissolved Oxygen_mg/L,8.41,1,1
BDL,2018,2018-05-20 19:30:00,Dissolved Oxygen_mg/L,8.4,1,1
BDL,2018,2018-05-20 19:45:00,Dissolved Oxygen_mg/L,8.37,1,1
BDL,2018,2018-05-20 20:00:00,Dissolved Oxygen_mg/L,8.38,1,1
BDL,2018,2018-05-20 20:15:00,Dissolved Oxygen_mg/L,8.38,1,1
BDL,2018,2018-05-20 20:30:00,Dissolved Oxygen_mg/L,8.33,1,1
BDL,2018,2018-05-20 20:45:00,Dissolved Oxygen_mg/L,8.13,1,1
BDL,2018,2018-05-20 21:00:00,Dissolved Oxygen_mg/L,7.18,1,1
BDL,2018,2018-05-20 21:15:00,Dissolved Oxygen_mg/L,8.12,1,1
BDL,2018,2018-05-20 21:30:00,Dissolved Oxygen_mg/L,8.16,1,1
BDL,2018,2018-05-20 21:45:00,Dissolved Oxygen_mg/L,8.27,1,1
BDL,2018,2018-05-20 22:00:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-20 22:15:00,Dissolved Oxygen_mg/L,8.3,1,1
BDL,2018,2018-05-20 22:30:00,Dissolved Oxygen_mg/L,8.31,1,1
BDL,2018,2018-05-20 22:45:00,Dissolved Oxygen_mg/L,8.3,1,1
BDL,2018,2018-05-20 23:00:00,Dissolved Oxygen_mg/L,8.25,1,1
BDL,2018,2018-05-20 23:15:00,Dissolved Oxygen_mg/L,8.29,1,1
BDL,2018,2018-05-20 23:30:00,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-20 23:45:00,Dissolved Oxygen_mg/L,8.25,1,1
BDL,2018,2018-05-21,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-21 00:15:00,Dissolved Oxygen_mg/L,8.29,1,1
BDL,2018,2018-05-21 00:30:00,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-21 00:45:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-21 01:00:00,Dissolved Oxygen_mg/L,8.16,1,1
BDL,2018,2018-05-21 01:15:00,Dissolved Oxygen_mg/L,8.06,1,1
BDL,2018,2018-05-21 01:30:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-21 01:45:00,Dissolved Oxygen_mg/L,7.89,1,1
BDL,2018,2018-05-21 02:00:00,Dissolved Oxygen_mg/L,7,1,1
BDL,2018,2018-05-21 02:15:00,Dissolved Oxygen_mg/L,7.46,1,1
BDL,2018,2018-05-21 02:30:00,Dissolved Oxygen_mg/L,8.04,1,1
BDL,2018,2018-05-21 02:45:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-21 03:00:00,Dissolved Oxygen_mg/L,8.29,1,1
BDL,2018,2018-05-21 03:15:00,Dissolved Oxygen_mg/L,8.28,1,1
BDL,2018,2018-05-21 03:30:00,Dissolved Oxygen_mg/L,8.21,1,1
BDL,2018,2018-05-21 03:45:00,Dissolved Oxygen_mg/L,8.23,1,1
BDL,2018,2018-05-21 04:00:00,Dissolved Oxygen_mg/L,8.23,1,1
BDL,2018,2018-05-21 04:15:00,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-21 04:30:00,Dissolved Oxygen_mg/L,8.3,1,1
BDL,2018,2018-05-21 04:45:00,Dissolved Oxygen_mg/L,8.29,1,1
BDL,2018,2018-05-21 05:00:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-21 05:15:00,Dissolved Oxygen_mg/L,8.25,1,1
BDL,2018,2018-05-21 05:30:00,Dissolved Oxygen_mg/L,8.28,1,1
BDL,2018,2018-05-21 05:45:00,Dissolved Oxygen_mg/L,8.25,1,1
BDL,2018,2018-05-21 06:00:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-21 06:15:00,Dissolved Oxygen_mg/L,8.19,1,1
BDL,2018,2018-05-21 06:30:00,Dissolved Oxygen_mg/L,8.15,1,1
BDL,2018,2018-05-21 06:45:00,Dissolved Oxygen_mg/L,8.04,1,1
BDL,2018,2018-05-21 07:00:00,Dissolved Oxygen_mg/L,7.58,1,1
BDL,2018,2018-05-21 07:15:00,Dissolved Oxygen_mg/L,7.05,1,1
BDL,2018,2018-05-21 07:30:00,Dissolved Oxygen_mg/L,7.97,1,1
BDL,2018,2018-05-21 07:45:00,Dissolved Oxygen_mg/L,7.97,1,1
BDL,2018,2018-05-21 08:00:00,Dissolved Oxygen_mg/L,8.04,1,1
BDL,2018,2018-05-21 08:15:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-21 08:30:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-21 08:45:00,Dissolved Oxygen_mg/L,8.25,1,1
BDL,2018,2018-05-21 09:00:00,Dissolved Oxygen_mg/L,8.19,1,1
BDL,2018,2018-05-21 09:15:00,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-21 09:30:00,Dissolved Oxygen_mg/L,8.22,1,1
BDL,2018,2018-05-21 09:45:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-21 10:00:00,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-21 10:15:00,Dissolved Oxygen_mg/L,8.21,1,1
BDL,2018,2018-05-21 10:30:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-21 10:45:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-21 11:00:00,Dissolved Oxygen_mg/L,8.18,1,1
BDL,2018,2018-05-21 11:15:00,Dissolved Oxygen_mg/L,8.19,1,1
BDL,2018,2018-05-21 11:30:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-21 11:45:00,Dissolved Oxygen_mg/L,8.21,1,1
BDL,2018,2018-05-21 12:00:00,Dissolved Oxygen_mg/L,8.21,1,1
BDL,2018,2018-05-21 12:15:00,Dissolved Oxygen_mg/L,8.23,1,1
BDL,2018,2018-05-21 12:30:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-21 12:45:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-21 13:00:00,Dissolved Oxygen_mg/L,8.22,1,1
BDL,2018,2018-05-21 13:15:00,Dissolved Oxygen_mg/L,8.18,1,1
BDL,2018,2018-05-21 13:30:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-21 13:45:00,Dissolved Oxygen_mg/L,8.15,1,1
BDL,2018,2018-05-21 14:00:00,Dissolved Oxygen_mg/L,8.15,1,1
BDL,2018,2018-05-21 14:15:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-21 14:30:00,Dissolved Oxygen_mg/L,8,1,1
BDL,2018,2018-05-21 14:45:00,Dissolved Oxygen_mg/L,7.78,1,1
BDL,2018,2018-05-21 15:00:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-05-21 15:15:00,Dissolved Oxygen_mg/L,8.31,1,1
BDL,2018,2018-05-21 15:30:00,Dissolved Oxygen_mg/L,8.33,1,1
BDL,2018,2018-05-21 15:45:00,Dissolved Oxygen_mg/L,8.29,1,1
BDL,2018,2018-05-21 16:00:00,Dissolved Oxygen_mg/L,8.27,1,1
BDL,2018,2018-05-21 16:15:00,Dissolved Oxygen_mg/L,8.25,1,1
BDL,2018,2018-05-21 16:30:00,Dissolved Oxygen_mg/L,8.3,1,1
BDL,2018,2018-05-21 16:45:00,Dissolved Oxygen_mg/L,8.33,1,1
BDL,2018,2018-05-21 17:00:00,Dissolved Oxygen_mg/L,8.32,1,1
BDL,2018,2018-05-21 17:15:00,Dissolved Oxygen_mg/L,8.31,1,1
BDL,2018,2018-05-21 17:30:00,Dissolved Oxygen_mg/L,8.31,1,1
BDL,2018,2018-05-21 17:45:00,Dissolved Oxygen_mg/L,8.28,1,1
BDL,2018,2018-05-21 18:00:00,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-21 18:15:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-21 18:30:00,Dissolved Oxygen_mg/L,8.19,1,1
BDL,2018,2018-05-21 18:45:00,Dissolved Oxygen_mg/L,8.18,1,1
BDL,2018,2018-05-21 19:00:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-21 19:15:00,Dissolved Oxygen_mg/L,8.18,1,1
BDL,2018,2018-05-21 19:30:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-21 19:45:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-21 20:00:00,Dissolved Oxygen_mg/L,8.16,1,1
BDL,2018,2018-05-21 20:15:00,Dissolved Oxygen_mg/L,8.19,1,1
BDL,2018,2018-05-21 20:30:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-21 20:45:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-21 21:00:00,Dissolved Oxygen_mg/L,8.13,1,1
BDL,2018,2018-05-21 21:15:00,Dissolved Oxygen_mg/L,8.12,1,1
BDL,2018,2018-05-21 21:30:00,Dissolved Oxygen_mg/L,8,1,1
BDL,2018,2018-05-21 21:45:00,Dissolved Oxygen_mg/L,7.48,1,1
BDL,2018,2018-05-21 22:00:00,Dissolved Oxygen_mg/L,7.27,1,1
BDL,2018,2018-05-21 22:15:00,Dissolved Oxygen_mg/L,7.84,1,1
BDL,2018,2018-05-21 22:30:00,Dissolved Oxygen_mg/L,7.9,1,1
BDL,2018,2018-05-21 22:45:00,Dissolved Oxygen_mg/L,7.91,1,1
BDL,2018,2018-05-21 23:00:00,Dissolved Oxygen_mg/L,8.02,1,1
BDL,2018,2018-05-21 23:15:00,Dissolved Oxygen_mg/L,8.08,1,1
BDL,2018,2018-05-21 23:30:00,Dissolved Oxygen_mg/L,8.13,1,1
BDL,2018,2018-05-21 23:45:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-22,Dissolved Oxygen_mg/L,8.05,1,1
BDL,2018,2018-05-22 00:15:00,Dissolved Oxygen_mg/L,8.12,1,1
BDL,2018,2018-05-22 00:30:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-22 00:45:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-22 01:00:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-22 01:15:00,Dissolved Oxygen_mg/L,8.06,1,1
BDL,2018,2018-05-22 01:30:00,Dissolved Oxygen_mg/L,8.05,1,1
BDL,2018,2018-05-22 01:45:00,Dissolved Oxygen_mg/L,8.02,1,1
BDL,2018,2018-05-22 02:00:00,Dissolved Oxygen_mg/L,8.01,1,1
BDL,2018,2018-05-22 02:15:00,Dissolved Oxygen_mg/L,8.02,1,1
BDL,2018,2018-05-22 02:30:00,Dissolved Oxygen_mg/L,8,1,1
BDL,2018,2018-05-22 02:45:00,Dissolved Oxygen_mg/L,7.94,1,1
BDL,2018,2018-05-22 03:00:00,Dissolved Oxygen_mg/L,7.88,1,1
BDL,2018,2018-05-22 03:15:00,Dissolved Oxygen_mg/L,7.77,1,1
BDL,2018,2018-05-22 03:30:00,Dissolved Oxygen_mg/L,7.55,1,1
BDL,2018,2018-05-22 03:45:00,Dissolved Oxygen_mg/L,7.79,1,1
BDL,2018,2018-05-22 04:00:00,Dissolved Oxygen_mg/L,7.95,1,1
BDL,2018,2018-05-22 04:15:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-22 04:30:00,Dissolved Oxygen_mg/L,8.13,1,1
BDL,2018,2018-05-22 04:45:00,Dissolved Oxygen_mg/L,8.14,1,1
BDL,2018,2018-05-22 05:00:00,Dissolved Oxygen_mg/L,8.14,1,1
BDL,2018,2018-05-22 05:15:00,Dissolved Oxygen_mg/L,8.14,1,1
BDL,2018,2018-05-22 05:30:00,Dissolved Oxygen_mg/L,8.14,1,1
BDL,2018,2018-05-22 05:45:00,Dissolved Oxygen_mg/L,8.16,1,1
BDL,2018,2018-05-22 06:00:00,Dissolved Oxygen_mg/L,8.14,1,1
BDL,2018,2018-05-22 06:15:00,Dissolved Oxygen_mg/L,8.12,1,1
BDL,2018,2018-05-22 06:30:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-22 06:45:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-22 07:00:00,Dissolved Oxygen_mg/L,8.08,1,1
BDL,2018,2018-05-22 07:15:00,Dissolved Oxygen_mg/L,8.04,1,1
BDL,2018,2018-05-22 07:30:00,Dissolved Oxygen_mg/L,8.02,1,1
BDL,2018,2018-05-22 07:45:00,Dissolved Oxygen_mg/L,7.88,1,1
BDL,2018,2018-05-22 08:00:00,Dissolved Oxygen_mg/L,7.58,1,1
BDL,2018,2018-05-22 08:15:00,Dissolved Oxygen_mg/L,6.87,1,1
BDL,2018,2018-05-22 08:30:00,Dissolved Oxygen_mg/L,7.73,1,1
BDL,2018,2018-05-22 08:45:00,Dissolved Oxygen_mg/L,7.83,1,1
BDL,2018,2018-05-22 09:00:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-05-22 09:15:00,Dissolved Oxygen_mg/L,7.87,1,1
BDL,2018,2018-05-22 09:30:00,Dissolved Oxygen_mg/L,8.05,1,1
BDL,2018,2018-05-22 09:45:00,Dissolved Oxygen_mg/L,8.05,1,1
BDL,2018,2018-05-22 10:00:00,Dissolved Oxygen_mg/L,8.08,1,1
BDL,2018,2018-05-22 10:15:00,Dissolved Oxygen_mg/L,8.08,1,1
BDL,2018,2018-05-22 10:30:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-22 10:45:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-22 11:00:00,Dissolved Oxygen_mg/L,8.06,1,1
BDL,2018,2018-05-22 11:15:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-22 11:30:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-22 11:45:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-22 12:00:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-22 12:15:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-22 12:30:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-22 12:45:00,Dissolved Oxygen_mg/L,8.12,1,1
BDL,2018,2018-05-22 13:00:00,Dissolved Oxygen_mg/L,8.13,1,1
BDL,2018,2018-05-22 13:15:00,Dissolved Oxygen_mg/L,8.15,1,1
BDL,2018,2018-05-22 13:30:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-22 13:45:00,Dissolved Oxygen_mg/L,8.18,1,1
BDL,2018,2018-05-22 14:00:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-22 14:15:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-22 14:30:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-22 14:45:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-22 15:00:00,Dissolved Oxygen_mg/L,8.19,1,1
BDL,2018,2018-05-22 15:15:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-22 15:30:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-22 15:45:00,Dissolved Oxygen_mg/L,8,1,1
BDL,2018,2018-05-22 16:00:00,Dissolved Oxygen_mg/L,8.08,1,1
BDL,2018,2018-05-22 16:15:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-22 16:30:00,Dissolved Oxygen_mg/L,8.27,1,1
BDL,2018,2018-05-22 16:45:00,Dissolved Oxygen_mg/L,8.31,1,1
BDL,2018,2018-05-22 17:00:00,Dissolved Oxygen_mg/L,8.32,1,1
BDL,2018,2018-05-22 17:15:00,Dissolved Oxygen_mg/L,8.28,1,1
BDL,2018,2018-05-22 17:30:00,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-22 17:45:00,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-22 18:00:00,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-22 18:15:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-22 18:30:00,Dissolved Oxygen_mg/L,8.21,1,1
BDL,2018,2018-05-22 18:45:00,Dissolved Oxygen_mg/L,8.13,1,1
BDL,2018,2018-05-22 19:00:00,Dissolved Oxygen_mg/L,8.13,1,1
BDL,2018,2018-05-22 19:15:00,Dissolved Oxygen_mg/L,8.14,1,1
BDL,2018,2018-05-22 19:30:00,Dissolved Oxygen_mg/L,8.14,1,1
BDL,2018,2018-05-22 19:45:00,Dissolved Oxygen_mg/L,8.14,1,1
BDL,2018,2018-05-22 20:00:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-22 20:15:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-22 20:30:00,Dissolved Oxygen_mg/L,8.08,1,1
BDL,2018,2018-05-22 20:45:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-22 21:00:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-22 21:15:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-22 21:30:00,Dissolved Oxygen_mg/L,8.06,1,1
BDL,2018,2018-05-22 21:45:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-22 22:00:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-22 22:15:00,Dissolved Oxygen_mg/L,8.03,1,1
BDL,2018,2018-05-22 22:30:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-05-22 22:45:00,Dissolved Oxygen_mg/L,7.35,1,1
BDL,2018,2018-05-22 23:00:00,Dissolved Oxygen_mg/L,7.43,1,1
BDL,2018,2018-05-22 23:15:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-05-22 23:30:00,Dissolved Oxygen_mg/L,7.9,1,1
BDL,2018,2018-05-22 23:45:00,Dissolved Oxygen_mg/L,7.99,1,1
BDL,2018,2018-05-23,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-23 00:15:00,Dissolved Oxygen_mg/L,8.08,1,1
BDL,2018,2018-05-23 00:30:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-23 00:45:00,Dissolved Oxygen_mg/L,8.05,1,1
BDL,2018,2018-05-23 01:00:00,Dissolved Oxygen_mg/L,8.04,1,1
BDL,2018,2018-05-23 01:15:00,Dissolved Oxygen_mg/L,8.05,1,1
BDL,2018,2018-05-23 01:30:00,Dissolved Oxygen_mg/L,8.06,1,1
BDL,2018,2018-05-23 01:45:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-23 02:00:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-23 02:15:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-23 02:30:00,Dissolved Oxygen_mg/L,8.04,1,1
BDL,2018,2018-05-23 02:45:00,Dissolved Oxygen_mg/L,8.03,1,1
BDL,2018,2018-05-23 03:00:00,Dissolved Oxygen_mg/L,8.04,1,1
BDL,2018,2018-05-23 03:15:00,Dissolved Oxygen_mg/L,8.05,1,1
BDL,2018,2018-05-23 03:30:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-23 03:45:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-23 04:00:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-23 04:15:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-23 04:30:00,Dissolved Oxygen_mg/L,8.08,1,1
BDL,2018,2018-05-23 04:45:00,Dissolved Oxygen_mg/L,7.99,1,1
BDL,2018,2018-05-23 05:00:00,Dissolved Oxygen_mg/L,7.8,1,1
BDL,2018,2018-05-23 05:15:00,Dissolved Oxygen_mg/L,8.02,1,1
BDL,2018,2018-05-23 05:30:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-23 05:45:00,Dissolved Oxygen_mg/L,8.18,1,1
BDL,2018,2018-05-23 06:00:00,Dissolved Oxygen_mg/L,8.18,1,1
BDL,2018,2018-05-23 06:15:00,Dissolved Oxygen_mg/L,8.16,1,1
BDL,2018,2018-05-23 06:30:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-23 06:45:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-23 07:00:00,Dissolved Oxygen_mg/L,8.12,1,1
BDL,2018,2018-05-23 07:15:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-23 07:30:00,Dissolved Oxygen_mg/L,8.06,1,1
BDL,2018,2018-05-23 07:45:00,Dissolved Oxygen_mg/L,8.04,1,1
BDL,2018,2018-05-23 08:00:00,Dissolved Oxygen_mg/L,8.03,1,1
BDL,2018,2018-05-23 08:15:00,Dissolved Oxygen_mg/L,7.99,1,1
BDL,2018,2018-05-23 08:30:00,Dissolved Oxygen_mg/L,8.01,1,1
BDL,2018,2018-05-23 08:45:00,Dissolved Oxygen_mg/L,7.94,1,1
BDL,2018,2018-05-23 09:00:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-05-23 09:15:00,Dissolved Oxygen_mg/L,7.83,1,1
BDL,2018,2018-05-23 09:30:00,Dissolved Oxygen_mg/L,7.7,1,1
BDL,2018,2018-05-23 09:45:00,Dissolved Oxygen_mg/L,7.3,1,1
BDL,2018,2018-05-23 10:00:00,Dissolved Oxygen_mg/L,7.65,1,1
BDL,2018,2018-05-23 10:15:00,Dissolved Oxygen_mg/L,7.8,1,1
BDL,2018,2018-05-23 10:30:00,Dissolved Oxygen_mg/L,7.84,1,1
BDL,2018,2018-05-23 10:45:00,Dissolved Oxygen_mg/L,7.89,1,1
BDL,2018,2018-05-23 11:00:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-05-23 11:15:00,Dissolved Oxygen_mg/L,7.96,1,1
BDL,2018,2018-05-23 11:30:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-23 11:45:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-23 12:00:00,Dissolved Oxygen_mg/L,8.12,1,1
BDL,2018,2018-05-23 12:15:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-23 12:30:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-23 12:45:00,Dissolved Oxygen_mg/L,8.12,1,1
BDL,2018,2018-05-23 13:00:00,Dissolved Oxygen_mg/L,8.14,1,1
BDL,2018,2018-05-23 13:15:00,Dissolved Oxygen_mg/L,8.13,1,1
BDL,2018,2018-05-23 13:30:00,Dissolved Oxygen_mg/L,8.14,1,1
BDL,2018,2018-05-23 13:45:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-23 14:00:00,Dissolved Oxygen_mg/L,8.17,1,1
BDL,2018,2018-05-23 14:15:00,Dissolved Oxygen_mg/L,8.18,1,1
BDL,2018,2018-05-23 14:30:00,Dissolved Oxygen_mg/L,8.18,1,1
BDL,2018,2018-05-23 14:45:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-23 15:00:00,Dissolved Oxygen_mg/L,8.21,1,1
BDL,2018,2018-05-23 15:15:00,Dissolved Oxygen_mg/L,8.23,1,1
BDL,2018,2018-05-23 15:30:00,Dissolved Oxygen_mg/L,8.23,1,1
BDL,2018,2018-05-23 15:45:00,Dissolved Oxygen_mg/L,8.23,1,1
BDL,2018,2018-05-23 16:00:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-23 16:15:00,Dissolved Oxygen_mg/L,8.25,1,1
BDL,2018,2018-05-23 16:30:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-23 16:45:00,Dissolved Oxygen_mg/L,8.16,1,1
BDL,2018,2018-05-23 17:00:00,Dissolved Oxygen_mg/L,8.23,1,1
BDL,2018,2018-05-23 17:15:00,Dissolved Oxygen_mg/L,8.27,1,1
BDL,2018,2018-05-23 17:30:00,Dissolved Oxygen_mg/L,8.34,1,1
BDL,2018,2018-05-23 17:45:00,Dissolved Oxygen_mg/L,8.34,1,1
BDL,2018,2018-05-23 18:00:00,Dissolved Oxygen_mg/L,8.34,1,1
BDL,2018,2018-05-23 18:15:00,Dissolved Oxygen_mg/L,8.33,1,1
BDL,2018,2018-05-23 18:30:00,Dissolved Oxygen_mg/L,8.29,1,1
BDL,2018,2018-05-23 18:45:00,Dissolved Oxygen_mg/L,8.26,1,1
BDL,2018,2018-05-23 19:00:00,Dissolved Oxygen_mg/L,8.23,1,1
BDL,2018,2018-05-23 19:15:00,Dissolved Oxygen_mg/L,8.24,1,1
BDL,2018,2018-05-23 19:30:00,Dissolved Oxygen_mg/L,8.23,1,1
BDL,2018,2018-05-23 19:45:00,Dissolved Oxygen_mg/L,8.2,1,1
BDL,2018,2018-05-23 20:00:00,Dissolved Oxygen_mg/L,8.19,1,1
BDL,2018,2018-05-23 20:15:00,Dissolved Oxygen_mg/L,8.16,1,1
BDL,2018,2018-05-23 20:30:00,Dissolved Oxygen_mg/L,8.15,1,1
BDL,2018,2018-05-23 20:45:00,Dissolved Oxygen_mg/L,8.16,1,1
BDL,2018,2018-05-23 21:00:00,Dissolved Oxygen_mg/L,8.13,1,1
BDL,2018,2018-05-23 21:15:00,Dissolved Oxygen_mg/L,8.13,1,1
BDL,2018,2018-05-23 21:30:00,Dissolved Oxygen_mg/L,8.11,1,1
BDL,2018,2018-05-23 21:45:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-23 22:00:00,Dissolved Oxygen_mg/L,8.1,1,1
BDL,2018,2018-05-23 22:15:00,Dissolved Oxygen_mg/L,8.09,1,1
BDL,2018,2018-05-23 22:30:00,Dissolved Oxygen_mg/L,8.08,1,1
BDL,2018,2018-05-23 22:45:00,Dissolved Oxygen_mg/L,8.07,1,1
BDL,2018,2018-05-23 23:00:00,Dissolved Oxygen_mg/L,7.99,1,1
BDL,2018,2018-05-23 23:15:00,Dissolved Oxygen_mg/L,7.86,1,1
BDL,2018,2018-05-23 23:30:00,Dissolved Oxygen_mg/L,7.42,1,1
